,datapoint,template,row,column,dtype
14624,"S.27.01.04.20,r3490,c1180",S.27.01.04.20,r3490,c1180,float64
14625,"S.27.01.04.20,r3500,c1180",S.27.01.04.20,r3500,c1180,float64
14626,"S.27.01.04.20,r3510,c1180",S.27.01.04.20,r3510,c1180,float64
14627,"S.27.01.04.20,r3520,c1180",S.27.01.04.20,r3520,c1180,float64
14628,"S.27.01.04.20,r3530,c1180",S.27.01.04.20,r3530,c1180,float64
14629,"S.27.01.04.20,r3540,c1180",S.27.01.04.20,r3540,c1180,float64
14630,"S.27.01.04.20,r3550,c1180",S.27.01.04.20,r3550,c1180,float64
14631,"S.27.01.04.20,r3560,c1180",S.27.01.04.20,r3560,c1180,float64
14632,"S.27.01.04.20,r3570,c1180",S.27.01.04.20,r3570,c1180,float64
14633,"S.27.01.04.20,r3580,c1180",S.27.01.04.20,r3580,c1180,float64
14634,"S.27.01.04.20,r3590,c1180",S.27.01.04.20,r3590,c1180,float64
14635,"S.27.01.04.20,r3600,c1180",S.27.01.04.20,r3600,c1180,float64
14636,"S.27.01.04.20,r3300,c1190",S.27.01.04.20,r3300,c1190,float64
14637,"S.27.01.04.20,r3310,c1190",S.27.01.04.20,r3310,c1190,float64
14638,"S.27.01.04.20,r3320,c1190",S.27.01.04.20,r3320,c1190,float64
14639,"S.27.01.04.20,r3330,c1190",S.27.01.04.20,r3330,c1190,float64
14640,"S.27.01.04.20,r3340,c1190",S.27.01.04.20,r3340,c1190,float64
14641,"S.27.01.04.20,r3350,c1190",S.27.01.04.20,r3350,c1190,float64
14642,"S.27.01.04.20,r3360,c1190",S.27.01.04.20,r3360,c1190,float64
14643,"S.27.01.04.20,r3370,c1190",S.27.01.04.20,r3370,c1190,float64
14644,"S.27.01.04.20,r3380,c1190",S.27.01.04.20,r3380,c1190,float64
14645,"S.27.01.04.20,r3390,c1190",S.27.01.04.20,r3390,c1190,float64
14646,"S.27.01.04.20,r3400,c1190",S.27.01.04.20,r3400,c1190,float64
14647,"S.27.01.04.20,r3410,c1190",S.27.01.04.20,r3410,c1190,float64
14648,"S.27.01.04.20,r3420,c1190",S.27.01.04.20,r3420,c1190,float64
14649,"S.27.01.04.20,r3430,c1190",S.27.01.04.20,r3430,c1190,float64
14650,"S.27.01.04.20,r3440,c1190",S.27.01.04.20,r3440,c1190,float64
14651,"S.27.01.04.20,r3450,c1190",S.27.01.04.20,r3450,c1190,float64
14652,"S.27.01.04.20,r3460,c1190",S.27.01.04.20,r3460,c1190,float64
14653,"S.27.01.04.20,r3470,c1190",S.27.01.04.20,r3470,c1190,float64
14654,"S.27.01.04.20,r3480,c1190",S.27.01.04.20,r3480,c1190,float64
14655,"S.27.01.04.20,r3490,c1190",S.27.01.04.20,r3490,c1190,float64
14656,"S.27.01.04.20,r3500,c1190",S.27.01.04.20,r3500,c1190,float64
14657,"S.27.01.04.20,r3510,c1190",S.27.01.04.20,r3510,c1190,float64
14658,"S.27.01.04.20,r3520,c1190",S.27.01.04.20,r3520,c1190,float64
14659,"S.27.01.04.20,r3530,c1190",S.27.01.04.20,r3530,c1190,float64
14660,"S.27.01.04.20,r3540,c1190",S.27.01.04.20,r3540,c1190,float64
14661,"S.27.01.04.20,r3550,c1190",S.27.01.04.20,r3550,c1190,float64
14662,"S.27.01.04.20,r3560,c1190",S.27.01.04.20,r3560,c1190,float64
14663,"S.27.01.04.20,r3570,c1190",S.27.01.04.20,r3570,c1190,float64
14664,"S.27.01.04.20,r3580,c1190",S.27.01.04.20,r3580,c1190,float64
14665,"S.27.01.04.20,r3590,c1190",S.27.01.04.20,r3590,c1190,float64
14666,"S.27.01.04.20,r3600,c1190",S.27.01.04.20,r3600,c1190,float64
14667,"S.27.01.04.20,r3300,c1200",S.27.01.04.20,r3300,c1200,float64
14668,"S.27.01.04.20,r3310,c1200",S.27.01.04.20,r3310,c1200,float64
14669,"S.27.01.04.20,r3320,c1200",S.27.01.04.20,r3320,c1200,float64
14670,"S.27.01.04.20,r3330,c1200",S.27.01.04.20,r3330,c1200,float64
14671,"S.27.01.04.20,r3340,c1200",S.27.01.04.20,r3340,c1200,float64
14672,"S.27.01.04.20,r3350,c1200",S.27.01.04.20,r3350,c1200,float64
14673,"S.27.01.04.20,r3360,c1200",S.27.01.04.20,r3360,c1200,float64
14674,"S.27.01.04.20,r3370,c1200",S.27.01.04.20,r3370,c1200,float64
14675,"S.27.01.04.20,r3380,c1200",S.27.01.04.20,r3380,c1200,float64
14676,"S.27.01.04.20,r3390,c1200",S.27.01.04.20,r3390,c1200,float64
14677,"S.27.01.04.20,r3400,c1200",S.27.01.04.20,r3400,c1200,float64
14678,"S.27.01.04.20,r3410,c1200",S.27.01.04.20,r3410,c1200,float64
14679,"S.27.01.04.20,r3420,c1200",S.27.01.04.20,r3420,c1200,float64
14680,"S.27.01.04.20,r3430,c1200",S.27.01.04.20,r3430,c1200,float64
14681,"S.27.01.04.20,r3440,c1200",S.27.01.04.20,r3440,c1200,float64
14682,"S.27.01.04.20,r3450,c1200",S.27.01.04.20,r3450,c1200,float64
14683,"S.27.01.04.20,r3460,c1200",S.27.01.04.20,r3460,c1200,float64
14684,"S.27.01.04.20,r3470,c1200",S.27.01.04.20,r3470,c1200,float64
14685,"S.27.01.04.20,r3480,c1200",S.27.01.04.20,r3480,c1200,float64
14686,"S.27.01.04.20,r3490,c1200",S.27.01.04.20,r3490,c1200,float64
14687,"S.27.01.04.20,r3500,c1200",S.27.01.04.20,r3500,c1200,float64
14688,"S.27.01.04.20,r3510,c1200",S.27.01.04.20,r3510,c1200,float64
14689,"S.27.01.04.20,r3520,c1200",S.27.01.04.20,r3520,c1200,float64
14690,"S.27.01.04.20,r3530,c1200",S.27.01.04.20,r3530,c1200,float64
14691,"S.27.01.04.20,r3540,c1200",S.27.01.04.20,r3540,c1200,float64
14692,"S.27.01.04.20,r3550,c1200",S.27.01.04.20,r3550,c1200,float64
14693,"S.27.01.04.20,r3560,c1200",S.27.01.04.20,r3560,c1200,float64
14694,"S.27.01.04.20,r3570,c1200",S.27.01.04.20,r3570,c1200,float64
14695,"S.27.01.04.20,r3580,c1200",S.27.01.04.20,r3580,c1200,float64
14696,"S.27.01.04.20,r3590,c1200",S.27.01.04.20,r3590,c1200,float64
14697,"S.27.01.04.20,r3600,c1200",S.27.01.04.20,r3600,c1200,float64
14698,"S.27.01.04.20,r3300,c1210",S.27.01.04.20,r3300,c1210,float64
14699,"S.27.01.04.20,r3310,c1210",S.27.01.04.20,r3310,c1210,float64
14700,"S.27.01.04.20,r3320,c1210",S.27.01.04.20,r3320,c1210,float64
14701,"S.27.01.04.20,r3330,c1210",S.27.01.04.20,r3330,c1210,float64
14702,"S.27.01.04.20,r3340,c1210",S.27.01.04.20,r3340,c1210,float64
14703,"S.27.01.04.20,r3350,c1210",S.27.01.04.20,r3350,c1210,float64
14704,"S.27.01.04.20,r3360,c1210",S.27.01.04.20,r3360,c1210,float64
14705,"S.27.01.04.20,r3370,c1210",S.27.01.04.20,r3370,c1210,float64
14706,"S.27.01.04.20,r3380,c1210",S.27.01.04.20,r3380,c1210,float64
14707,"S.27.01.04.20,r3390,c1210",S.27.01.04.20,r3390,c1210,float64
14708,"S.27.01.04.20,r3400,c1210",S.27.01.04.20,r3400,c1210,float64
14709,"S.27.01.04.20,r3410,c1210",S.27.01.04.20,r3410,c1210,float64
14710,"S.27.01.04.20,r3420,c1210",S.27.01.04.20,r3420,c1210,float64
14711,"S.27.01.04.20,r3430,c1210",S.27.01.04.20,r3430,c1210,float64
14712,"S.27.01.04.20,r3440,c1210",S.27.01.04.20,r3440,c1210,float64
14713,"S.27.01.04.20,r3450,c1210",S.27.01.04.20,r3450,c1210,float64
14714,"S.27.01.04.20,r3460,c1210",S.27.01.04.20,r3460,c1210,float64
14715,"S.27.01.04.20,r3470,c1210",S.27.01.04.20,r3470,c1210,float64
14716,"S.27.01.04.20,r3480,c1210",S.27.01.04.20,r3480,c1210,float64
14717,"S.27.01.04.20,r3490,c1210",S.27.01.04.20,r3490,c1210,float64
14718,"S.27.01.04.20,r3500,c1210",S.27.01.04.20,r3500,c1210,float64
14719,"S.27.01.04.20,r3510,c1210",S.27.01.04.20,r3510,c1210,float64
14720,"S.27.01.04.20,r3520,c1210",S.27.01.04.20,r3520,c1210,float64
14721,"S.27.01.04.20,r3530,c1210",S.27.01.04.20,r3530,c1210,float64
14722,"S.27.01.04.20,r3540,c1210",S.27.01.04.20,r3540,c1210,float64
14723,"S.27.01.04.20,r3550,c1210",S.27.01.04.20,r3550,c1210,float64
14724,"S.27.01.04.20,r3560,c1210",S.27.01.04.20,r3560,c1210,float64
14725,"S.27.01.04.20,r3570,c1210",S.27.01.04.20,r3570,c1210,float64
14726,"S.27.01.04.20,r3580,c1210",S.27.01.04.20,r3580,c1210,float64
14727,"S.27.01.04.20,r3590,c1210",S.27.01.04.20,r3590,c1210,float64
14728,"S.27.01.04.20,r3600,c1210",S.27.01.04.20,r3600,c1210,float64
14729,"S.27.01.04.20,r3300,c1220",S.27.01.04.20,r3300,c1220,float64
14730,"S.27.01.04.20,r3310,c1220",S.27.01.04.20,r3310,c1220,float64
14731,"S.27.01.04.20,r3320,c1220",S.27.01.04.20,r3320,c1220,float64
14732,"S.27.01.04.20,r3330,c1220",S.27.01.04.20,r3330,c1220,float64
14733,"S.27.01.04.20,r3340,c1220",S.27.01.04.20,r3340,c1220,float64
14734,"S.27.01.04.20,r3350,c1220",S.27.01.04.20,r3350,c1220,float64
14735,"S.27.01.04.20,r3360,c1220",S.27.01.04.20,r3360,c1220,float64
14736,"S.27.01.04.20,r3370,c1220",S.27.01.04.20,r3370,c1220,float64
14737,"S.27.01.04.20,r3380,c1220",S.27.01.04.20,r3380,c1220,float64
14738,"S.27.01.04.20,r3390,c1220",S.27.01.04.20,r3390,c1220,float64
14739,"S.27.01.04.20,r3400,c1220",S.27.01.04.20,r3400,c1220,float64
14740,"S.27.01.04.20,r3410,c1220",S.27.01.04.20,r3410,c1220,float64
14741,"S.27.01.04.20,r3420,c1220",S.27.01.04.20,r3420,c1220,float64
14742,"S.27.01.04.20,r3430,c1220",S.27.01.04.20,r3430,c1220,float64
14743,"S.27.01.04.20,r3440,c1220",S.27.01.04.20,r3440,c1220,float64
14744,"S.27.01.04.20,r3450,c1220",S.27.01.04.20,r3450,c1220,float64
14745,"S.27.01.04.20,r3460,c1220",S.27.01.04.20,r3460,c1220,float64
14746,"S.27.01.04.20,r3470,c1220",S.27.01.04.20,r3470,c1220,float64
14747,"S.27.01.04.20,r3480,c1220",S.27.01.04.20,r3480,c1220,float64
14748,"S.27.01.04.20,r3490,c1220",S.27.01.04.20,r3490,c1220,float64
14749,"S.27.01.04.20,r3500,c1220",S.27.01.04.20,r3500,c1220,float64
14750,"S.27.01.04.20,r3510,c1220",S.27.01.04.20,r3510,c1220,float64
14751,"S.27.01.04.20,r3520,c1220",S.27.01.04.20,r3520,c1220,float64
14752,"S.27.01.04.20,r3530,c1220",S.27.01.04.20,r3530,c1220,float64
14753,"S.27.01.04.20,r3540,c1220",S.27.01.04.20,r3540,c1220,float64
14754,"S.27.01.04.20,r3550,c1220",S.27.01.04.20,r3550,c1220,float64
14755,"S.27.01.04.20,r3560,c1220",S.27.01.04.20,r3560,c1220,float64
14756,"S.27.01.04.20,r3570,c1220",S.27.01.04.20,r3570,c1220,float64
14757,"S.27.01.04.20,r3580,c1220",S.27.01.04.20,r3580,c1220,float64
14758,"S.27.01.04.20,r3590,c1220",S.27.01.04.20,r3590,c1220,float64
14759,"S.27.01.04.20,r3600,c1220",S.27.01.04.20,r3600,c1220,float64
14760,"S.27.01.04.20,r3300,c1230",S.27.01.04.20,r3300,c1230,float64
14761,"S.27.01.04.20,r3310,c1230",S.27.01.04.20,r3310,c1230,float64
14762,"S.27.01.04.20,r3320,c1230",S.27.01.04.20,r3320,c1230,float64
14763,"S.27.01.04.20,r3330,c1230",S.27.01.04.20,r3330,c1230,float64
14764,"S.27.01.04.20,r3340,c1230",S.27.01.04.20,r3340,c1230,float64
14765,"S.27.01.04.20,r3350,c1230",S.27.01.04.20,r3350,c1230,float64
14766,"S.27.01.04.20,r3360,c1230",S.27.01.04.20,r3360,c1230,float64
14767,"S.27.01.04.20,r3370,c1230",S.27.01.04.20,r3370,c1230,float64
14768,"S.27.01.04.20,r3380,c1230",S.27.01.04.20,r3380,c1230,float64
14769,"S.27.01.04.20,r3390,c1230",S.27.01.04.20,r3390,c1230,float64
14770,"S.27.01.04.20,r3400,c1230",S.27.01.04.20,r3400,c1230,float64
14771,"S.27.01.04.20,r3410,c1230",S.27.01.04.20,r3410,c1230,float64
14772,"S.27.01.04.20,r3420,c1230",S.27.01.04.20,r3420,c1230,float64
14773,"S.27.01.04.20,r3430,c1230",S.27.01.04.20,r3430,c1230,float64
14774,"S.27.01.04.20,r3440,c1230",S.27.01.04.20,r3440,c1230,float64
14775,"S.27.01.04.20,r3450,c1230",S.27.01.04.20,r3450,c1230,float64
14776,"S.27.01.04.20,r3460,c1230",S.27.01.04.20,r3460,c1230,float64
14777,"S.27.01.04.20,r3470,c1230",S.27.01.04.20,r3470,c1230,float64
14778,"S.27.01.04.20,r3480,c1230",S.27.01.04.20,r3480,c1230,float64
14779,"S.27.01.04.20,r3490,c1230",S.27.01.04.20,r3490,c1230,float64
14780,"S.27.01.04.20,r3500,c1230",S.27.01.04.20,r3500,c1230,float64
14781,"S.27.01.04.20,r3510,c1230",S.27.01.04.20,r3510,c1230,float64
14782,"S.27.01.04.20,r3520,c1230",S.27.01.04.20,r3520,c1230,float64
14783,"S.27.01.04.20,r3530,c1230",S.27.01.04.20,r3530,c1230,float64
14784,"S.27.01.04.20,r3540,c1230",S.27.01.04.20,r3540,c1230,float64
14785,"S.27.01.04.20,r3550,c1230",S.27.01.04.20,r3550,c1230,float64
14786,"S.27.01.04.20,r3560,c1230",S.27.01.04.20,r3560,c1230,float64
14787,"S.27.01.04.20,r3570,c1230",S.27.01.04.20,r3570,c1230,float64
14788,"S.27.01.04.20,r3580,c1230",S.27.01.04.20,r3580,c1230,float64
14789,"S.27.01.04.20,r3590,c1230",S.27.01.04.20,r3590,c1230,float64
14790,"S.27.01.04.20,r3600,c1230",S.27.01.04.20,r3600,c1230,float64
14791,"S.27.01.04.20,r3300,c1240",S.27.01.04.20,r3300,c1240,float64
14792,"S.27.01.04.20,r3310,c1240",S.27.01.04.20,r3310,c1240,float64
14793,"S.27.01.04.20,r3320,c1240",S.27.01.04.20,r3320,c1240,float64
14794,"S.27.01.04.20,r3330,c1240",S.27.01.04.20,r3330,c1240,float64
14795,"S.27.01.04.20,r3340,c1240",S.27.01.04.20,r3340,c1240,float64
14796,"S.27.01.04.20,r3350,c1240",S.27.01.04.20,r3350,c1240,float64
14797,"S.27.01.04.20,r3360,c1240",S.27.01.04.20,r3360,c1240,float64
14798,"S.27.01.04.20,r3370,c1240",S.27.01.04.20,r3370,c1240,float64
14799,"S.27.01.04.20,r3380,c1240",S.27.01.04.20,r3380,c1240,float64
14800,"S.27.01.04.20,r3390,c1240",S.27.01.04.20,r3390,c1240,float64
14801,"S.27.01.04.20,r3400,c1240",S.27.01.04.20,r3400,c1240,float64
14802,"S.27.01.04.20,r3410,c1240",S.27.01.04.20,r3410,c1240,float64
14803,"S.27.01.04.20,r3420,c1240",S.27.01.04.20,r3420,c1240,float64
14804,"S.27.01.04.20,r3430,c1240",S.27.01.04.20,r3430,c1240,float64
14805,"S.27.01.04.20,r3440,c1240",S.27.01.04.20,r3440,c1240,float64
14806,"S.27.01.04.20,r3450,c1240",S.27.01.04.20,r3450,c1240,float64
14807,"S.27.01.04.20,r3460,c1240",S.27.01.04.20,r3460,c1240,float64
14808,"S.27.01.04.20,r3470,c1240",S.27.01.04.20,r3470,c1240,float64
14809,"S.27.01.04.20,r3480,c1240",S.27.01.04.20,r3480,c1240,float64
14810,"S.27.01.04.20,r3490,c1240",S.27.01.04.20,r3490,c1240,float64
14811,"S.27.01.04.20,r3500,c1240",S.27.01.04.20,r3500,c1240,float64
14812,"S.27.01.04.20,r3510,c1240",S.27.01.04.20,r3510,c1240,float64
14813,"S.27.01.04.20,r3520,c1240",S.27.01.04.20,r3520,c1240,float64
14814,"S.27.01.04.20,r3530,c1240",S.27.01.04.20,r3530,c1240,float64
14815,"S.27.01.04.20,r3540,c1240",S.27.01.04.20,r3540,c1240,float64
14816,"S.27.01.04.20,r3550,c1240",S.27.01.04.20,r3550,c1240,float64
14817,"S.27.01.04.20,r3560,c1240",S.27.01.04.20,r3560,c1240,float64
14818,"S.27.01.04.20,r3570,c1240",S.27.01.04.20,r3570,c1240,float64
14819,"S.27.01.04.20,r3580,c1240",S.27.01.04.20,r3580,c1240,float64
14820,"S.27.01.04.20,r3590,c1240",S.27.01.04.20,r3590,c1240,float64
14821,"S.27.01.04.20,r3600,c1240",S.27.01.04.20,r3600,c1240,float64
14822,"S.27.01.04.20,r3300,c1250",S.27.01.04.20,r3300,c1250,float64
14823,"S.27.01.04.20,r3310,c1250",S.27.01.04.20,r3310,c1250,float64
14824,"S.27.01.04.20,r3320,c1250",S.27.01.04.20,r3320,c1250,float64
14825,"S.27.01.04.20,r3330,c1250",S.27.01.04.20,r3330,c1250,float64
14826,"S.27.01.04.20,r3340,c1250",S.27.01.04.20,r3340,c1250,float64
14827,"S.27.01.04.20,r3350,c1250",S.27.01.04.20,r3350,c1250,float64
14828,"S.27.01.04.20,r3360,c1250",S.27.01.04.20,r3360,c1250,float64
14829,"S.27.01.04.20,r3370,c1250",S.27.01.04.20,r3370,c1250,float64
14830,"S.27.01.04.20,r3380,c1250",S.27.01.04.20,r3380,c1250,float64
14831,"S.27.01.04.20,r3390,c1250",S.27.01.04.20,r3390,c1250,float64
14832,"S.27.01.04.20,r3400,c1250",S.27.01.04.20,r3400,c1250,float64
14833,"S.27.01.04.20,r3410,c1250",S.27.01.04.20,r3410,c1250,float64
14834,"S.27.01.04.20,r3420,c1250",S.27.01.04.20,r3420,c1250,float64
14835,"S.27.01.04.20,r3430,c1250",S.27.01.04.20,r3430,c1250,float64
14836,"S.27.01.04.20,r3440,c1250",S.27.01.04.20,r3440,c1250,float64
14837,"S.27.01.04.20,r3450,c1250",S.27.01.04.20,r3450,c1250,float64
14838,"S.27.01.04.20,r3460,c1250",S.27.01.04.20,r3460,c1250,float64
14839,"S.27.01.04.20,r3470,c1250",S.27.01.04.20,r3470,c1250,float64
14840,"S.27.01.04.20,r3480,c1250",S.27.01.04.20,r3480,c1250,float64
14841,"S.27.01.04.20,r3490,c1250",S.27.01.04.20,r3490,c1250,float64
14842,"S.27.01.04.20,r3500,c1250",S.27.01.04.20,r3500,c1250,float64
14843,"S.27.01.04.20,r3510,c1250",S.27.01.04.20,r3510,c1250,float64
14844,"S.27.01.04.20,r3520,c1250",S.27.01.04.20,r3520,c1250,float64
14845,"S.27.01.04.20,r3530,c1250",S.27.01.04.20,r3530,c1250,float64
14846,"S.27.01.04.20,r3540,c1250",S.27.01.04.20,r3540,c1250,float64
14847,"S.27.01.04.20,r3550,c1250",S.27.01.04.20,r3550,c1250,float64
14848,"S.27.01.04.20,r3560,c1250",S.27.01.04.20,r3560,c1250,float64
14849,"S.27.01.04.20,r3570,c1250",S.27.01.04.20,r3570,c1250,float64
14850,"S.27.01.04.20,r3580,c1250",S.27.01.04.20,r3580,c1250,float64
14851,"S.27.01.04.20,r3590,c1250",S.27.01.04.20,r3590,c1250,float64
14852,"S.27.01.04.20,r3600,c1250",S.27.01.04.20,r3600,c1250,float64
14853,"S.27.01.04.20,r3300,c1260",S.27.01.04.20,r3300,c1260,float64
14854,"S.27.01.04.20,r3310,c1260",S.27.01.04.20,r3310,c1260,float64
14855,"S.27.01.04.20,r3320,c1260",S.27.01.04.20,r3320,c1260,float64
14856,"S.27.01.04.20,r3330,c1260",S.27.01.04.20,r3330,c1260,float64
14857,"S.27.01.04.20,r3340,c1260",S.27.01.04.20,r3340,c1260,float64
14858,"S.27.01.04.20,r3350,c1260",S.27.01.04.20,r3350,c1260,float64
14859,"S.27.01.04.20,r3360,c1260",S.27.01.04.20,r3360,c1260,float64
14860,"S.27.01.04.20,r3370,c1260",S.27.01.04.20,r3370,c1260,float64
14861,"S.27.01.04.20,r3380,c1260",S.27.01.04.20,r3380,c1260,float64
14862,"S.27.01.04.20,r3390,c1260",S.27.01.04.20,r3390,c1260,float64
14863,"S.27.01.04.20,r3400,c1260",S.27.01.04.20,r3400,c1260,float64
14864,"S.27.01.04.20,r3410,c1260",S.27.01.04.20,r3410,c1260,float64
14865,"S.27.01.04.20,r3420,c1260",S.27.01.04.20,r3420,c1260,float64
14866,"S.27.01.04.20,r3430,c1260",S.27.01.04.20,r3430,c1260,float64
14867,"S.27.01.04.20,r3440,c1260",S.27.01.04.20,r3440,c1260,float64
14868,"S.27.01.04.20,r3450,c1260",S.27.01.04.20,r3450,c1260,float64
14869,"S.27.01.04.20,r3460,c1260",S.27.01.04.20,r3460,c1260,float64
14870,"S.27.01.04.20,r3470,c1260",S.27.01.04.20,r3470,c1260,float64
14871,"S.27.01.04.20,r3480,c1260",S.27.01.04.20,r3480,c1260,float64
14872,"S.27.01.04.20,r3490,c1260",S.27.01.04.20,r3490,c1260,float64
14873,"S.27.01.04.20,r3500,c1260",S.27.01.04.20,r3500,c1260,float64
14874,"S.27.01.04.20,r3510,c1260",S.27.01.04.20,r3510,c1260,float64
14875,"S.27.01.04.20,r3520,c1260",S.27.01.04.20,r3520,c1260,float64
14876,"S.27.01.04.20,r3530,c1260",S.27.01.04.20,r3530,c1260,float64
14877,"S.27.01.04.20,r3540,c1260",S.27.01.04.20,r3540,c1260,float64
14878,"S.27.01.04.20,r3550,c1260",S.27.01.04.20,r3550,c1260,float64
14879,"S.27.01.04.20,r3560,c1260",S.27.01.04.20,r3560,c1260,float64
14880,"S.27.01.04.20,r3570,c1260",S.27.01.04.20,r3570,c1260,float64
14881,"S.27.01.04.20,r3580,c1260",S.27.01.04.20,r3580,c1260,float64
14882,"S.27.01.04.20,r3590,c1260",S.27.01.04.20,r3590,c1260,float64
14883,"S.27.01.04.20,r3600,c1260",S.27.01.04.20,r3600,c1260,float64
14884,"S.27.01.04.20,r3300,c1270",S.27.01.04.20,r3300,c1270,float64
14885,"S.27.01.04.20,r3310,c1270",S.27.01.04.20,r3310,c1270,float64
14886,"S.27.01.04.20,r3320,c1270",S.27.01.04.20,r3320,c1270,float64
14887,"S.27.01.04.20,r3330,c1270",S.27.01.04.20,r3330,c1270,float64
14888,"S.27.01.04.20,r3340,c1270",S.27.01.04.20,r3340,c1270,float64
14889,"S.27.01.04.20,r3350,c1270",S.27.01.04.20,r3350,c1270,float64
14890,"S.27.01.04.20,r3360,c1270",S.27.01.04.20,r3360,c1270,float64
14891,"S.27.01.04.20,r3370,c1270",S.27.01.04.20,r3370,c1270,float64
14892,"S.27.01.04.20,r3380,c1270",S.27.01.04.20,r3380,c1270,float64
14893,"S.27.01.04.20,r3390,c1270",S.27.01.04.20,r3390,c1270,float64
14894,"S.27.01.04.20,r3400,c1270",S.27.01.04.20,r3400,c1270,float64
14895,"S.27.01.04.20,r3410,c1270",S.27.01.04.20,r3410,c1270,float64
14896,"S.27.01.04.20,r3420,c1270",S.27.01.04.20,r3420,c1270,float64
14897,"S.27.01.04.20,r3430,c1270",S.27.01.04.20,r3430,c1270,float64
14898,"S.27.01.04.20,r3440,c1270",S.27.01.04.20,r3440,c1270,float64
14899,"S.27.01.04.20,r3450,c1270",S.27.01.04.20,r3450,c1270,float64
14900,"S.27.01.04.20,r3460,c1270",S.27.01.04.20,r3460,c1270,float64
14901,"S.27.01.04.20,r3470,c1270",S.27.01.04.20,r3470,c1270,float64
14902,"S.27.01.04.20,r3480,c1270",S.27.01.04.20,r3480,c1270,float64
14903,"S.27.01.04.20,r3490,c1270",S.27.01.04.20,r3490,c1270,float64
14904,"S.27.01.04.20,r3500,c1270",S.27.01.04.20,r3500,c1270,float64
14905,"S.27.01.04.20,r3510,c1270",S.27.01.04.20,r3510,c1270,float64
14906,"S.27.01.04.20,r3520,c1270",S.27.01.04.20,r3520,c1270,float64
14907,"S.27.01.04.20,r3530,c1270",S.27.01.04.20,r3530,c1270,float64
14908,"S.27.01.04.20,r3540,c1270",S.27.01.04.20,r3540,c1270,float64
14909,"S.27.01.04.20,r3550,c1270",S.27.01.04.20,r3550,c1270,float64
14910,"S.27.01.04.20,r3560,c1270",S.27.01.04.20,r3560,c1270,float64
14911,"S.27.01.04.20,r3570,c1270",S.27.01.04.20,r3570,c1270,float64
14912,"S.27.01.04.20,r3580,c1270",S.27.01.04.20,r3580,c1270,float64
14913,"S.27.01.04.20,r3590,c1270",S.27.01.04.20,r3590,c1270,float64
14914,"S.27.01.04.20,r3600,c1270",S.27.01.04.20,r3600,c1270,float64
14915,"S.27.01.04.20,r3610,c1270",S.27.01.04.20,r3610,c1270,int64
14916,"S.27.01.04.20,r3620,c1270",S.27.01.04.20,r3620,c1270,int64
14917,"S.27.01.04.20,r3630,c1270",S.27.01.04.20,r3630,c1270,int64
14918,"S.27.01.04.20,r3300,c1280",S.27.01.04.20,r3300,c1280,float64
14919,"S.27.01.04.20,r3310,c1280",S.27.01.04.20,r3310,c1280,float64
14920,"S.27.01.04.20,r3320,c1280",S.27.01.04.20,r3320,c1280,float64
14921,"S.27.01.04.20,r3330,c1280",S.27.01.04.20,r3330,c1280,float64
14922,"S.27.01.04.20,r3340,c1280",S.27.01.04.20,r3340,c1280,float64
14923,"S.27.01.04.20,r3350,c1280",S.27.01.04.20,r3350,c1280,float64
14924,"S.27.01.04.20,r3360,c1280",S.27.01.04.20,r3360,c1280,float64
14925,"S.27.01.04.20,r3370,c1280",S.27.01.04.20,r3370,c1280,float64
14926,"S.27.01.04.20,r3380,c1280",S.27.01.04.20,r3380,c1280,float64
14927,"S.27.01.04.20,r3390,c1280",S.27.01.04.20,r3390,c1280,float64
14928,"S.27.01.04.20,r3400,c1280",S.27.01.04.20,r3400,c1280,float64
14929,"S.27.01.04.20,r3410,c1280",S.27.01.04.20,r3410,c1280,float64
14930,"S.27.01.04.20,r3420,c1280",S.27.01.04.20,r3420,c1280,float64
14931,"S.27.01.04.20,r3430,c1280",S.27.01.04.20,r3430,c1280,float64
14932,"S.27.01.04.20,r3440,c1280",S.27.01.04.20,r3440,c1280,float64
14933,"S.27.01.04.20,r3450,c1280",S.27.01.04.20,r3450,c1280,float64
14934,"S.27.01.04.20,r3460,c1280",S.27.01.04.20,r3460,c1280,float64
14935,"S.27.01.04.20,r3470,c1280",S.27.01.04.20,r3470,c1280,float64
14936,"S.27.01.04.20,r3480,c1280",S.27.01.04.20,r3480,c1280,float64
14937,"S.27.01.04.20,r3490,c1280",S.27.01.04.20,r3490,c1280,float64
14938,"S.27.01.04.20,r3500,c1280",S.27.01.04.20,r3500,c1280,float64
14939,"S.27.01.04.20,r3510,c1280",S.27.01.04.20,r3510,c1280,float64
14940,"S.27.01.04.20,r3520,c1280",S.27.01.04.20,r3520,c1280,float64
14941,"S.27.01.04.20,r3530,c1280",S.27.01.04.20,r3530,c1280,float64
14942,"S.27.01.04.20,r3540,c1280",S.27.01.04.20,r3540,c1280,float64
14943,"S.27.01.04.20,r3550,c1280",S.27.01.04.20,r3550,c1280,float64
14944,"S.27.01.04.20,r3560,c1280",S.27.01.04.20,r3560,c1280,float64
14945,"S.27.01.04.20,r3570,c1280",S.27.01.04.20,r3570,c1280,float64
14946,"S.27.01.04.20,r3580,c1280",S.27.01.04.20,r3580,c1280,float64
14947,"S.27.01.04.20,r3590,c1280",S.27.01.04.20,r3590,c1280,float64
14948,"S.27.01.04.20,r3600,c1280",S.27.01.04.20,r3600,c1280,float64
